date,home_team,away_team,home_team_score,away_team_score,country,neutral_location,shoot_out,home_team_result,home_team_mean_defense_score,home_team_mean_offense_score,away_team_mean_defense_score,away_team_mean_offense_score
11/26/2004,British Virgin Islands,Cayman Islands,0.00,1.00,St. Vincent and the Grenadines,True,No,Lose,,,,
11/26/2004,Jamaica,US Virgin Islands,11.00,1.00,Jamaica,False,No,Win,69.20,77.30,,
11/26/2004,Puerto Rico,Suriname,1.00,1.00,Trinidad and Tobago,True,No,Draw,,,,
11/26/2004,Trinidad and Tobago,Grenada,2.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
11/27/2004,United Arab Emirates,Kuwait,0.00,1.00,United Arab Emirates,False,No,Lose,,,,
11/28/2004,Bermuda,British Virgin Islands,0.00,2.00,St. Vincent and the Grenadines,True,No,Lose,,,,
11/28/2004,Grenada,Puerto Rico,5.00,2.00,Trinidad and Tobago,True,No,Win,,,,
11/28/2004,Jamaica,Haiti,3.00,1.00,Jamaica,False,No,Win,69.20,77.30,,
11/28/2004,Singapore,Myanmar,1.00,0.00,Singapore,False,No,Win,,,,
11/28/2004,Trinidad and Tobago,Suriname,1.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
11/29/2004,Egypt,Bulgaria,1.00,1.00,Egypt,False,No,Draw,,,70.50,79.70
11/30/2004,Hungary,Slovakia,0.00,1.00,Thailand,True,No,Lose,71.80,75.70,71.20,67.70
11/30/2004,Singapore,Hong Kong,0.00,0.00,Singapore,False,Yes,Lose,,,,
11/30/2004,Thailand,Estonia,0.00,0.00,Thailand,False,Yes,Win,,,,
12/1/2004,Bahrain,Finland,1.00,2.00,Bahrain,False,No,Lose,,,77.00,78.30
12/1/2004,Latvia,Oman,2.00,3.00,Bahrain,True,No,Lose,,,,
12/1/2004,Qatar,Lebanon,4.00,1.00,Qatar,False,No,Win,,,,
12/2/2004,Hong Kong,Myanmar,2.00,2.00,Singapore,True,No,Draw,,,,
12/2/2004,Hungary,Estonia,5.00,0.00,Thailand,True,No,Win,71.80,75.70,,
12/2/2004,Thailand,Slovakia,1.00,1.00,Thailand,False,Yes,Lose,,,71.20,67.70
12/3/2004,Bahrain,Latvia,2.00,2.00,Bahrain,False,Yes,Win,,,,
12/3/2004,Finland,Oman,0.00,0.00,Bahrain,True,Yes,Lose,77.00,78.30,,
12/3/2004,Iraq,Yemen,3.00,1.00,United Arab Emirates,True,No,Win,,,,
12/3/2004,United Arab Emirates,Kuwait,1.00,1.00,United Arab Emirates,False,No,Draw,,,,
12/5/2004,Qatar,Yemen,3.00,0.00,Qatar,False,No,Win,,,,
12/6/2004,Kuwait,Tajikistan,3.00,0.00,Kuwait,False,No,Win,,,,
12/7/2004,Laos,Indonesia,0.00,6.00,Vietnam,True,No,Lose,,,,
12/7/2004,Vietnam,Singapore,1.00,1.00,Vietnam,False,No,Draw,,,,
12/8/2004,Philippines,Myanmar,0.00,1.00,Malaysia,True,No,Lose,,,,
12/9/2004,Indonesia,Singapore,0.00,0.00,Vietnam,True,No,Draw,,,,
12/9/2004,Vietnam,Cambodia,9.00,1.00,Vietnam,False,No,Win,,,,
12/10/2004,Iraq,Oman,1.00,3.00,Qatar,True,No,Lose,,,,
12/10/2004,Malaysia,Philippines,4.00,1.00,Malaysia,False,No,Win,,,,
12/10/2004,Qatar,United Arab Emirates,2.00,2.00,Qatar,False,No,Draw,,,,
12/10/2004,Thailand,Myanmar,1.00,1.00,Malaysia,True,No,Draw,,,,
12/11/2004,Bahrain,Yemen,1.00,1.00,Qatar,True,No,Draw,,,,
12/11/2004,Ethiopia,Burundi,2.00,1.00,Ethiopia,False,No,Win,,,,
12/11/2004,Laos,Cambodia,2.00,1.00,Vietnam,True,No,Win,,,,
12/11/2004,Saudi Arabia,Kuwait,1.00,2.00,Qatar,True,No,Lose,,,,
12/11/2004,Vietnam,Indonesia,0.00,3.00,Vietnam,False,No,Lose,,,,
12/12/2004,British Virgin Islands,Trinidad and Tobago,0.00,4.00,British Virgin Islands,False,No,Lose,,,69.00,74.70
12/12/2004,Haiti,St. Kitts and Nevis,1.00,0.00,USA,True,No,Win,,,,
12/12/2004,Kenya,Sudan,2.00,2.00,Ethiopia,True,No,Draw,,,,
12/12/2004,Malaysia,Myanmar,0.00,1.00,Malaysia,False,No,Lose,,,,
12/12/2004,St. Lucia,Jamaica,1.00,1.00,St. Lucia,False,No,Draw,,,69.20,77.30
12/12/2004,Uganda,Somalia,2.00,0.00,Ethiopia,True,No,Win,,,,
12/13/2004,Burundi,Rwanda,3.00,1.00,Ethiopia,True,No,Win,,,,
12/13/2004,Indonesia,Cambodia,8.00,0.00,Vietnam,True,No,Win,,,,
12/13/2004,Oman,United Arab Emirates,2.00,1.00,Qatar,True,No,Win,,,,
12/13/2004,Qatar,Iraq,3.00,3.00,Qatar,False,No,Draw,,,,
12/13/2004,Singapore,Laos,6.00,2.00,Vietnam,True,No,Win,,,,
12/14/2004,Kuwait,Bahrain,1.00,1.00,Qatar,True,No,Draw,,,,
12/14/2004,Malaysia,Thailand,2.00,1.00,Malaysia,False,No,Win,,,,
12/14/2004,Saudi Arabia,Yemen,2.00,0.00,Qatar,True,No,Win,,,,
12/14/2004,Somalia,Kenya,0.00,1.00,Ethiopia,True,No,Lose,,,,
12/14/2004,Sudan,Uganda,2.00,1.00,Ethiopia,True,No,Win,,,,
12/15/2004,Cambodia,Singapore,0.00,3.00,Vietnam,True,No,Lose,,,,
12/15/2004,Ethiopia,Rwanda,0.00,0.00,Ethiopia,False,No,Draw,,,,
12/15/2004,Lesotho,Botswana,1.00,1.00,Lesotho,False,No,Draw,,,,
12/15/2004,St. Kitts and Nevis,Haiti,0.00,2.00,St. Kitts and Nevis,False,No,Lose,,,,
12/15/2004,Tanzania,Burundi,0.00,2.00,Ethiopia,True,No,Lose,,,,
12/15/2004,Vietnam,Laos,3.00,0.00,Vietnam,False,No,Win,,,,
12/16/2004,Iraq,United Arab Emirates,1.00,1.00,Qatar,True,No,Draw,,,,
12/16/2004,Japan,Germany,0.00,3.00,Japan,False,No,Lose,,,87.50,82.70
12/16/2004,Qatar,Oman,2.00,1.00,Qatar,False,No,Win,,,,
12/16/2004,Thailand,Philippines,3.00,1.00,Malaysia,True,No,Win,,,,
12/17/2004,Bahrain,Saudi Arabia,3.00,0.00,Qatar,True,No,Win,,,,
12/17/2004,Ethiopia,Tanzania,2.00,0.00,Ethiopia,False,No,Win,,,,
12/17/2004,Kuwait,Yemen,3.00,0.00,Qatar,True,No,Win,,,,
12/18/2004,IR Iran,Panama,1.00,0.00,IR Iran,False,No,Win,,,,
12/18/2004,Kenya,Uganda,1.00,1.00,Ethiopia,True,No,Draw,,,,
12/18/2004,Maldives,Sri Lanka,0.00,0.00,Maldives,False,No,Draw,,,,
12/18/2004,Sudan,Somalia,4.00,0.00,Ethiopia,True,No,Win,,,,
12/19/2004,Jamaica,St. Lucia,2.00,1.00,Jamaica,False,No,Win,69.20,77.30,,
12/19/2004,Korea Republic,Germany,3.00,1.00,Korea Republic,False,No,Win,75.80,76.70,87.50,82.70
12/19/2004,Tanzania,Rwanda,1.00,5.00,Ethiopia,True,No,Lose,,,,
12/19/2004,Trinidad and Tobago,British Virgin Islands,2.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
12/20/2004,Oman,Bahrain,3.00,2.00,Qatar,True,No,Win,,,,
12/20/2004,Qatar,Kuwait,2.00,0.00,Qatar,False,No,Win,,,,
12/21/2004,Thailand,Germany,1.00,5.00,Thailand,False,No,Lose,,,87.50,82.70
12/21/2004,Venezuela,Guatemala,0.00,1.00,Venezuela,False,No,Lose,58.50,,,
12/22/2004,Ethiopia,Kenya,2.00,2.00,Ethiopia,False,Yes,Win,,,,
12/22/2004,Sudan,Burundi,1.00,2.00,Ethiopia,True,No,Lose,,,,
12/23/2004,Bahrain,Kuwait,3.00,1.00,Qatar,True,No,Win,,,,
12/24/2004,Qatar,Oman,1.00,1.00,Qatar,False,Yes,Win,,,,
12/25/2004,Ethiopia,Burundi,3.00,0.00,Ethiopia,False,No,Win,,,,
12/25/2004,Kenya,Sudan,1.00,2.00,Ethiopia,True,No,Lose,,,,
12/28/2004,Indonesia,Malaysia,1.00,2.00,Indonesia,False,No,Lose,,,,
12/29/2004,Myanmar,Singapore,3.00,4.00,Malaysia,True,No,Lose,,,,
1/2/2005,Singapore,Myanmar,4.00,2.00,Singapore,False,No,Win,,,,
1/3/2005,Malaysia,Indonesia,1.00,4.00,Malaysia,False,No,Lose,,,,
1/8/2005,Egypt,Uganda,3.00,0.00,Egypt,False,No,Win,,,,
1/8/2005,Indonesia,Singapore,1.00,3.00,Indonesia,False,No,Lose,,,,
1/9/2005,Haiti,Cuba,0.00,1.00,Haiti,False,No,Lose,,,,
1/12/2005,Antigua and Barbuda,Trinidad and Tobago,2.00,1.00,Antigua and Barbuda,False,No,Win,,,69.00,74.70
1/12/2005,Costa Rica,Haiti,3.00,3.00,Costa Rica,False,No,Draw,69.50,72.70,,
1/15/2005,Colombia,Korea Republic,2.00,1.00,USA,True,No,Win,80.80,78.70,75.80,76.70
1/15/2005,Malaysia,Myanmar,2.00,1.00,Singapore,True,No,Win,,,,
1/16/2005,Cuba,Haiti,1.00,1.00,Cuba,False,No,Draw,,,,
1/16/2005,Singapore,Indonesia,2.00,1.00,Singapore,False,No,Win,,,,
1/17/2005,Guatemala,Colombia,1.00,1.00,USA,True,No,Draw,,,80.80,78.70
1/19/2005,Paraguay,Korea Republic,1.00,1.00,USA,True,No,Draw,74.50,75.00,75.80,76.70
1/21/2005,Trinidad and Tobago,Azerbaijan,1.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
1/22/2005,Kuwait,Norway,1.00,1.00,Kuwait,False,No,Draw,,,79.20,81.30
1/22/2005,Sweden,Korea Republic,1.00,1.00,USA,True,No,Draw,79.50,83.30,75.80,76.70
1/23/2005,Barbados,Grenada,3.00,0.00,Barbados,False,No,Win,,,,
1/23/2005,Guatemala,Paraguay,1.00,2.00,USA,True,No,Lose,,,74.50,75.00
1/23/2005,Trinidad and Tobago,Azerbaijan,2.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
1/25/2005,Bahrain,Norway,0.00,1.00,Bahrain,False,No,Lose,,,79.20,81.30
1/25/2005,Saudi Arabia,Tajikistan,3.00,0.00,Saudi Arabia,False,No,Win,,,,
1/26/2005,Ecuador,Panama,2.00,0.00,Ecuador,False,No,Win,64.50,,,
1/26/2005,Kuwait,Syria,3.00,2.00,Kuwait,False,No,Win,,,,
1/26/2005,Mexico,Sweden,0.00,0.00,USA,True,No,Draw,76.00,71.70,79.50,83.30
1/28/2005,Jordan,Norway,0.00,0.00,Jordan,False,No,Draw,,,79.20,81.30
1/29/2005,Ecuador,Panama,2.00,0.00,Ecuador,False,No,Win,64.50,,,
1/29/2005,Japan,Kazakhstan,4.00,0.00,Japan,False,No,Win,,,,
1/29/2005,Saudi Arabia,Turkmenistan,1.00,0.00,Saudi Arabia,False,No,Win,,,,
2/1/2005,Trinidad and Tobago,Haiti,1.00,0.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
2/2/2005,Bahrain,Lebanon,2.00,1.00,Qatar,True,No,Win,,,,
2/2/2005,Hungary,Saudi Arabia,0.00,0.00,Turkey,True,No,Draw,71.80,75.70,,
2/2/2005,IR Iran,Bosnia and Herzegovina,2.00,1.00,IR Iran,False,No,Win,,,72.20,74.30
2/2/2005,Japan,Syria,3.00,0.00,Japan,False,No,Win,,,,
2/2/2005,Korea DPR,Kuwait,0.00,0.00,China PR,True,No,Draw,,,,
2/3/2005,Trinidad and Tobago,Haiti,2.00,1.00,Trinidad and Tobago,False,No,Win,69.00,74.70,,
2/4/2005,Korea Republic,Egypt,0.00,1.00,Korea Republic,False,No,Lose,75.80,76.70,,
2/6/2005,Barbados,Antigua and Barbuda,3.00,2.00,Barbados,False,No,Win,,,,
2/6/2005,Trinidad and Tobago,Haiti,0.00,1.00,Trinidad and Tobago,False,No,Lose,69.00,74.70,,
2/8/2005,Cyprus,Austria,1.00,1.00,Cyprus,False,Yes,Win,,73.70,76.20,73.00
2/8/2005,C̫te d'Ivoire,Congo DR,2.00,2.00,France,True,No,Draw,73.20,81.00,,70.00
2/8/2005,Latvia,Finland,1.00,2.00,Cyprus,True,No,Lose,,,77.00,78.30
2/9/2005,Albania,Ukraine,0.00,2.00,Albania,False,No,Lose,,59.00,,81.70
2/9/2005,Algeria,Burkina Faso,3.00,0.00,Algeria,False,No,Win,,60.70,58.80,65.30
2/9/2005,Austria,Latvia,1.00,1.00,Cyprus,True,Yes,Lose,76.20,73.00,,
2/9/2005,Azerbaijan,Moldova,0.00,0.00,Azerbaijan,False,No,Draw,,,,
2/9/2005,Bahrain,IR Iran,0.00,0.00,Bahrain,False,No,Draw,,,,
2/9/2005,Cameroon,Senegal,1.00,0.00,France,True,No,Win,81.20,80.30,71.80,76.30
2/9/2005,Chile,Ecuador,3.00,0.00,Chile,False,No,Win,,79.30,64.50,
2/9/2005,Costa Rica,Mexico,1.00,2.00,Costa Rica,False,No,Lose,69.50,72.70,76.00,71.70
2/9/2005,Cyprus,Finland,1.00,2.00,Cyprus,False,No,Lose,,73.70,77.00,78.30
2/9/2005,Egypt,Belgium,4.00,0.00,Egypt,False,No,Win,,,81.00,78.00
2/9/2005,England,Netherlands,0.00,0.00,England,False,No,Draw,90.50,88.70,85.00,93.00
2/9/2005,France,Sweden,1.00,1.00,France,False,No,Draw,88.00,93.00,79.50,83.30
2/9/2005,Georgia,Lithuania,1.00,0.00,Georgia,False,No,Win,,,63.00,
2/9/2005,Germany,Argentina,2.00,2.00,Germany,False,No,Draw,87.50,82.70,87.00,87.00
2/9/2005,Greece,Denmark,2.00,1.00,Greece,False,No,Win,82.80,83.70,79.50,85.00
2/9/2005,Guinea,Mali,2.00,2.00,France,True,No,Draw,74.20,67.00,70.50,77.30
2/9/2005,Hong Kong,Brazil,1.00,7.00,Hong Kong,False,No,Lose,,,89.00,92.30
2/9/2005,Republic of Ireland,Portugal,1.00,0.00,Republic of Ireland,False,No,Win,79.20,78.00,86.80,84.30
2/9/2005,Israel,Croatia,3.00,3.00,Israel,False,No,Draw,,,80.50,78.70
2/9/2005,Italy,Russia,2.00,0.00,Italy,False,No,Win,91.80,92.30,75.50,79.70
2/9/2005,Japan,Korea DPR,2.00,1.00,Japan,False,No,Win,,,,
2/9/2005,Korea Republic,Kuwait,2.00,0.00,Korea Republic,False,No,Win,75.80,76.70,,
2/9/2005,North Macedonia,Andorra,0.00,0.00,North Macedonia,False,No,Draw,,,,
2/9/2005,Malta,Norway,0.00,3.00,Malta,False,No,Lose,,,79.20,81.30
2/9/2005,Morocco,Kenya,5.00,1.00,Morocco,False,No,Win,75.20,73.70,,
2/9/2005,Northern Ireland,Canada,0.00,1.00,Northern Ireland,False,No,Lose,71.80,65.70,71.80,73.70
2/9/2005,Panama,Guatemala,0.00,0.00,Panama,False,No,Draw,,,,
2/9/2005,Poland,Belarus,1.00,3.00,Poland,False,No,Lose,78.00,80.30,,
2/9/2005,Romania,Slovakia,2.00,2.00,Cyprus,True,No,Draw,77.50,79.00,71.20,67.70
2/9/2005,Slovenia,Czech Republic,0.00,3.00,Slovenia,False,No,Lose,71.50,72.00,81.00,81.30
2/9/2005,South Africa,Australia,1.00,1.00,South Africa,False,No,Draw,75.00,77.30,74.20,80.30
2/9/2005,Spain,San Marino,5.00,0.00,Spain,False,No,Win,86.50,89.30,,
2/9/2005,Trinidad and Tobago,USA,1.00,2.00,Trinidad and Tobago,False,No,Lose,69.00,74.70,78.20,80.00
2/9/2005,United Arab Emirates,Switzerland,1.00,2.00,United Arab Emirates,False,No,Lose,,,80.20,77.00
2/9/2005,Uzbekistan,Saudi Arabia,1.00,1.00,Uzbekistan,False,No,Draw,,,,
2/9/2005,Venezuela,Estonia,3.00,0.00,Venezuela,False,No,Win,58.50,,,
2/9/2005,Wales,Hungary,2.00,0.00,Wales,False,No,Win,71.50,79.30,71.80,75.70
2/13/2005,Barbados,Guyana,3.00,3.00,Barbados,False,No,Draw,,,,
2/13/2005,Guatemala,Haiti,2.00,1.00,USA,True,No,Win,,,,
2/16/2005,Costa Rica,Ecuador,1.00,2.00,Costa Rica,False,No,Lose,69.50,72.70,64.50,
2/19/2005,El Salvador,Panama,0.00,1.00,Guatemala,True,No,Lose,,,,
2/19/2005,Guatemala,Belize,2.00,0.00,Guatemala,False,No,Win,,,,
2/19/2005,Honduras,Nicaragua,5.00,1.00,Guatemala,True,No,Win,,,,
2/20/2005,Barbados,Cuba,0.00,3.00,Barbados,False,No,Lose,,,,
2/20/2005,Jamaica,Trinidad and Tobago,2.00,1.00,Barbados,True,No,Win,69.20,77.30,69.00,74.70
2/21/2005,Belize,Honduras,0.00,4.00,Guatemala,True,No,Lose,,,,
2/21/2005,Costa Rica,El Salvador,2.00,1.00,Guatemala,True,No,Win,69.50,72.70,,
2/21/2005,Guatemala,Nicaragua,4.00,0.00,Guatemala,False,No,Win,,,,
2/22/2005,Barbados,Jamaica,0.00,1.00,Barbados,False,No,Lose,,,69.20,77.30
2/22/2005,Congo,Angola,0.00,2.00,Congo,False,No,Lose,60.80,77.00,52.80,77.30
2/22/2005,Trinidad and Tobago,Cuba,1.00,2.00,Barbados,True,No,Lose,69.00,74.70,,
2/23/2005,Guatemala,Honduras,1.00,1.00,Guatemala,False,No,Draw,,,,
2/23/2005,Mexico,Colombia,1.00,1.00,Mexico,False,No,Draw,76.00,71.70,80.80,78.70
2/23/2005,Nicaragua,Belize,1.00,0.00,Guatemala,True,No,Win,,,,
2/23/2005,Panama,Costa Rica,0.00,1.00,Guatemala,True,No,Lose,,,69.50,72.70
2/24/2005,Barbados,Trinidad and Tobago,2.00,3.00,Barbados,False,No,Lose,,,69.00,74.70
2/24/2005,Cuba,Jamaica,0.00,1.00,Barbados,True,No,Lose,,,69.20,77.30
2/25/2005,Guatemala,Costa Rica,0.00,4.00,Guatemala,False,No,Lose,,,69.50,72.70
2/25/2005,Honduras,Panama,1.00,0.00,Guatemala,True,No,Win,,,,
2/26/2005,Botswana,Zambia,0.00,0.00,Botswana,False,No,Draw,,,,58.00
2/26/2005,Mauritius,Madagascar,2.00,0.00,Mauritius,False,No,Win,,,,
2/26/2005,Seychelles,South Africa,0.00,3.00,Mauritius,True,No,Lose,,,75.00,77.30
2/27/2005,Costa Rica,Honduras,1.00,1.00,Guatemala,True,Yes,Win,69.50,72.70,,
2/27/2005,Guatemala,Panama,3.00,0.00,Guatemala,False,No,Win,,,,
2/27/2005,Malawi,Zimbabwe,2.00,1.00,Malawi,False,No,Win,,,,
2/27/2005,Mauritius,South Africa,0.00,1.00,Mauritius,False,No,Lose,,,75.00,77.30
3/5/2005,Hong Kong,Mongolia,6.00,0.00,Chinese Taipei,True,No,Win,,,,
3/7/2005,Guam,Hong Kong,0.00,15.00,Chinese Taipei,True,No,Lose,,,,
3/7/2005,Korea DPR,Mongolia,6.00,0.00,Chinese Taipei,True,No,Win,,,,
3/9/2005,Mexico,Argentina,1.00,1.00,USA,True,No,Draw,76.00,71.70,87.00,87.00
3/9/2005,Mongolia,Guam,4.00,1.00,Chinese Taipei,True,No,Win,,,,
3/9/2005,USA,Colombia,3.00,0.00,USA,False,No,Win,78.20,80.00,80.80,78.70
3/11/2005,Guam,Korea DPR,0.00,21.00,Chinese Taipei,True,No,Lose,,,,
3/12/2005,Kenya,Rwanda,1.00,1.00,Kenya,False,No,Draw,,,,
3/12/2005,Kuwait,Finland,0.00,1.00,Kuwait,False,No,Lose,,,77.00,78.30
3/12/2005,Sudan,Ethiopia,3.00,1.00,Sudan,False,No,Win,,,,
3/13/2005,Hong Kong,Korea DPR,0.00,2.00,Chinese Taipei,True,No,Lose,,,,
3/14/2005,Saudi Arabia,Egypt,0.00,1.00,Saudi Arabia,False,No,Lose,,,,
3/16/2005,Zimbabwe,Botswana,1.00,1.00,Zimbabwe,False,No,Draw,,,,
3/18/2005,Kuwait,Armenia,3.00,1.00,United Arab Emirates,True,No,Win,,,,
3/18/2005,Saudi Arabia,Finland,1.00,4.00,Saudi Arabia,False,No,Lose,,,77.00,78.30
3/19/2005,Gabon,Congo,0.00,0.00,Gabon,False,No,Draw,,71.70,60.80,77.00
3/19/2005,Lesotho,Namibia,1.00,2.00,Lesotho,False,No,Lose,,,,
3/19/2005,USA,Honduras,1.00,0.00,USA,False,No,Win,78.20,80.00,,
3/20/2005,Korea Republic,Burkina Faso,1.00,0.00,United Arab Emirates,True,No,Win,75.80,76.70,58.80,65.30
3/23/2005,Kenya,Ghana,2.00,2.00,Kenya,False,No,Draw,,,77.20,72.70
3/25/2005,IR Iran,Japan,2.00,1.00,IR Iran,False,No,Win,,,,
3/25/2005,Korea DPR,Bahrain,1.00,2.00,Korea DPR,False,No,Lose,,,,
3/25/2005,Kuwait,Uzbekistan,2.00,1.00,Kuwait,False,No,Win,,,,
3/25/2005,Saudi Arabia,Korea Republic,2.00,0.00,Saudi Arabia,False,No,Win,,,75.80,76.70
3/26/2005,Armenia,Andorra,2.00,1.00,Armenia,False,No,Win,,,,
3/26/2005,Australia,Iraq,2.00,1.00,Australia,False,No,Win,74.20,80.30,,
3/26/2005,Belgium,Bosnia and Herzegovina,4.00,1.00,Belgium,False,No,Win,81.00,78.00,72.20,74.30
3/26/2005,Bolivia,Argentina,1.00,2.00,Bolivia,False,No,Lose,,67.70,87.00,87.00
3/26/2005,Bulgaria,Sweden,0.00,3.00,Bulgaria,False,No,Lose,70.50,79.70,79.50,83.30
3/26/2005,Burkina Faso,Cabo Verde,1.00,2.00,Burkina Faso,False,No,Lose,58.80,65.30,,
3/26/2005,Chile,Uruguay,1.00,1.00,Chile,False,No,Draw,,79.30,75.50,83.00
3/26/2005,Costa Rica,Panama,2.00,1.00,Costa Rica,False,No,Win,69.50,72.70,,
3/26/2005,Croatia,Iceland,4.00,0.00,Croatia,False,No,Win,80.50,78.70,68.80,77.00
3/26/2005,Cyprus,Jordan,2.00,1.00,Cyprus,False,No,Win,,73.70,,
3/26/2005,Czech Republic,Finland,4.00,3.00,Czech Republic,False,No,Win,81.00,81.30,77.00,78.30
3/26/2005,Denmark,Kazakhstan,3.00,0.00,Denmark,False,No,Win,79.50,85.00,,
3/26/2005,England,Northern Ireland,4.00,0.00,England,False,No,Win,90.50,88.70,71.80,65.70
3/26/2005,Estonia,Slovakia,1.00,2.00,Estonia,False,No,Lose,,,71.20,67.70
3/26/2005,France,Switzerland,0.00,0.00,France,False,No,Draw,88.00,93.00,80.20,77.00
3/26/2005,Georgia,Greece,1.00,3.00,Georgia,False,No,Lose,,,82.80,83.70
3/26/2005,Guatemala,Trinidad and Tobago,5.00,1.00,Guatemala,False,No,Win,,,69.00,74.70
3/26/2005,Israel,Republic of Ireland,1.00,1.00,Israel,False,No,Draw,,,79.20,78.00
3/26/2005,Italy,Scotland,2.00,0.00,Italy,False,No,Win,91.80,92.30,80.20,79.70
3/26/2005,Kenya,Botswana,1.00,0.00,Kenya,False,No,Win,,,,
3/26/2005,Liechtenstein,Russia,1.00,2.00,Liechtenstein,False,No,Lose,,,75.50,79.70
3/26/2005,Morocco,Guinea,1.00,0.00,Morocco,False,No,Win,75.20,73.70,74.20,67.00
3/26/2005,Nigeria,Gabon,2.00,0.00,Nigeria,False,No,Win,78.20,80.00,,71.70
3/26/2005,Poland,Azerbaijan,8.00,0.00,Poland,False,No,Win,78.00,80.30,,
3/26/2005,Portugal,Canada,4.00,1.00,Portugal,False,No,Win,86.80,84.30,71.80,73.70
3/26/2005,Romania,Netherlands,0.00,2.00,Romania,False,No,Lose,77.50,79.00,85.00,93.00
3/26/2005,Senegal,Liberia,6.00,1.00,Senegal,False,No,Win,71.80,76.30,,
3/26/2005,Slovenia,Germany,0.00,1.00,Slovenia,False,No,Lose,71.50,72.00,87.50,82.70
3/26/2005,South Africa,Uganda,2.00,1.00,South Africa,False,No,Win,75.00,77.30,,
3/26/2005,Spain,China PR,3.00,0.00,Spain,False,No,Win,86.50,89.30,69.20,71.30
3/26/2005,Tunisia,Malawi,7.00,0.00,Tunisia,False,No,Win,67.50,71.00,,
3/26/2005,Turkey,Albania,2.00,0.00,Turkey,False,No,Win,75.00,79.30,,59.00
3/26/2005,Venezuela,Colombia,0.00,0.00,Venezuela,False,No,Draw,58.50,,80.80,78.70
3/26/2005,Wales,Austria,0.00,2.00,Wales,False,No,Lose,71.50,79.30,76.20,73.00
3/26/2005,Zambia,Congo,2.00,0.00,Zambia,False,No,Win,,58.00,60.80,77.00
3/27/2005,Algeria,Rwanda,1.00,0.00,Algeria,False,No,Win,,60.70,,
3/27/2005,Brazil,Peru,1.00,0.00,Brazil,False,No,Win,89.00,92.30,,73.70
3/27/2005,Cameroon,Sudan,2.00,1.00,Cameroon,False,No,Win,81.20,80.30,,
3/27/2005,Congo DR,Ghana,1.00,1.00,Congo DR,False,No,Draw,,70.00,77.20,72.70
3/27/2005,Ecuador,Paraguay,5.00,2.00,Ecuador,False,No,Win,64.50,,74.50,75.00
3/27/2005,Egypt,Libya,4.00,1.00,Egypt,False,No,Win,,,,
3/27/2005,C̫te d'Ivoire,Benin,3.00,0.00,C̫te d'Ivoire,False,No,Win,73.20,81.00,,
3/27/2005,Mali,Togo,1.00,2.00,Mali,False,No,Lose,70.50,77.30,,67.30
3/27/2005,Mexico,USA,2.00,1.00,Mexico,False,No,Win,76.00,71.70,78.20,80.00
3/27/2005,Zimbabwe,Angola,2.00,0.00,Zimbabwe,False,No,Win,,,52.80,77.30
3/29/2005,Australia,Indonesia,3.00,0.00,Australia,False,No,Win,74.20,80.30,,
3/29/2005,Bolivia,Venezuela,3.00,1.00,Bolivia,False,No,Win,,67.70,58.50,
3/29/2005,Republic of Ireland,China PR,1.00,0.00,Republic of Ireland,False,No,Win,79.20,78.00,69.20,71.30
3/30/2005,Andorra,Czech Republic,0.00,4.00,Andorra,False,No,Lose,,,81.00,81.30
3/30/2005,Argentina,Colombia,1.00,0.00,Argentina,False,No,Win,87.00,87.00,80.80,78.70
3/30/2005,Austria,Wales,1.00,0.00,Austria,False,No,Win,76.20,73.00,71.50,79.30
3/30/2005,Bosnia and Herzegovina,Lithuania,1.00,1.00,Bosnia and Herzegovina,False,No,Draw,72.20,74.30,63.00,
3/30/2005,Croatia,Malta,3.00,0.00,Croatia,False,No,Win,80.50,78.70,,
3/30/2005,England,Azerbaijan,2.00,0.00,England,False,No,Win,90.50,88.70,,
3/30/2005,Estonia,Russia,1.00,1.00,Estonia,False,No,Draw,,,75.50,79.70
3/30/2005,Georgia,Turkey,2.00,5.00,Georgia,False,No,Lose,,,75.00,79.30
3/30/2005,Greece,Albania,2.00,0.00,Greece,False,No,Win,82.80,83.70,,59.00
3/30/2005,Hungary,Bulgaria,1.00,1.00,Hungary,False,No,Draw,71.80,75.70,70.50,79.70
3/30/2005,Israel,France,1.00,1.00,Israel,False,No,Draw,,,88.00,93.00
3/30/2005,Italy,Iceland,0.00,0.00,Italy,False,No,Draw,91.80,92.30,68.80,77.00
3/30/2005,Japan,Bahrain,1.00,0.00,Japan,False,No,Win,,,,
3/30/2005,Korea DPR,IR Iran,0.00,2.00,Korea DPR,False,No,Lose,,,,
3/30/2005,Korea Republic,Uzbekistan,2.00,1.00,Korea Republic,False,No,Win,75.80,76.70,,
3/30/2005,Kuwait,Saudi Arabia,0.00,0.00,Kuwait,False,No,Draw,,,,
3/30/2005,Latvia,Luxembourg,4.00,0.00,Latvia,False,No,Win,,,,
3/30/2005,North Macedonia,Romania,1.00,2.00,North Macedonia,False,No,Lose,,,77.50,79.00
3/30/2005,Moldova,Norway,0.00,0.00,Moldova,False,No,Draw,,,79.20,81.30
